building_area,living_area,population_balanced,y,x,building_id
2239.62,14184.7,632,59.95776095,30.48702706,5549
902.999,3541.1,215,59.92040824,30.48670112,5550
4975.28,33930,1963,59.92295685,30.48912252,5551
762.026,8534.69,407,59.94854685,30.48679985,5552
1350.06,11703.5,598,59.94458965,30.48729845,5553
1548.01,9794,594,59.92117561,30.48722225,5554
293.538,2278.2,74,59.84494555,30.48690754,5555
666.921,6640.9,326,59.9549889,30.4874869,5556
1626.52,10929.1,326,59.84470826,30.48782385,5557
1347.36,5393.37,317,59.91759754,30.48752895,5558
2894.43,21001.8,901,59.95154244,30.48846743,5559
842.496,5743.5,273,59.93857751,30.4876204,5560
1317.14,11063.9,526,59.9566598,30.48799049,5561
2910.67,19776.7,1165,59.9144136,30.48823808,5562
685.628,7661.7,374,59.94822665,30.4875294,5563
1831.37,16748,812,59.9535074,30.48789796,5564
2117.18,14268.9,443,59.83932741,30.48852552,5565
668.239,7218.6,433,59.91989141,30.48785425,5566
2474.96,18204.8,493,59.84313153,30.48823965,5567
1960.38,13427.9,791,59.91579475,30.48911751,5568
1942.26,16153,831,59.94368215,30.48812755,5569
1196.88,11827.5,585,59.94630956,30.48852285,5570
535.424,4619,271,59.91832071,30.48839782,5571
4717.86,31217.4,1778,59.91222648,30.49035125,5572
1704.87,13298.4,696,59.93948702,30.4882589,5573
441.916,3145,148,59.94030868,30.48831938,5574
1184.21,10018.1,427,59.95498345,30.48888019,5575
483.488,3140.9,138,59.9445462,30.48833123,5576
489.664,2980.8,149,59.94085762,30.48842545,5577
1842.07,14756.4,747,59.94712632,30.48884692,5578
2278.91,16377,991,59.92101344,30.48993422,5579
589.158,5651.7,345,59.91315831,30.48860778,5580
1537.08,9874.2,578,59.9174725,30.48887066,5581
2108.97,14182.2,402,59.84033586,30.48964242,5582
1942.24,16195.1,877,59.9416818,30.48881055,5583
947.664,7868.6,262,59.84408775,30.48893085,5584
1398.11,5455.4,303,59.92154215,30.48957934,5585
2168.62,14129,627,59.95843985,30.48944535,5586
1608.3,16834.9,773,59.95261234,30.48943122,5587
1758.46,17232.9,796,59.9501018,30.48947709,5588
929.475,6060,274,59.95095429,30.48949759,5589
1297.78,908.444,45,59.95673394,30.48981649,5590
2019.76,1413.83,76,59.93685055,30.48938839,5591
970.185,7254.6,203,59.84365117,30.48970632,5592
509.233,4682.4,268,59.9144131,30.489597,5593
851.586,3511.96,200,59.9135907,30.49034499,5594
842.517,5721,272,59.93774831,30.4897813,5595
1781.51,24663.3,1159,59.95915974,30.49029175,5596
534.824,4606.03,235,59.9186683,30.4898914,5597
1830.18,13425.2,666,59.93932341,30.49009541,5598
537.42,376.194,15,59.93848888,30.49010969,5599
1126.6,10916.1,326,59.83947858,30.49041701,5600
939.92,8554.2,410,59.95451365,30.49031035,5601
859.63,7637.4,193,59.84328538,30.49047033,5602
843.623,3510.4,246,59.91413074,30.49075056,5603
527.064,3147.3,141,59.94011964,30.49041497,5604
1510.42,9856.7,463,59.94973255,30.49126174,5605
932.484,5874.65,231,59.9513212,30.49090899,5606
842.719,5761,281,59.93840241,30.49038326,5607
626.434,5262.05,224,59.95838295,30.49076285,5608
3335.68,31017.3,1681,59.909827,30.49143132,5609
1745.1,16753.6,909,59.93690217,30.4905939,5610
1543.55,9822.1,547,59.91795759,30.49095976,5611
866.295,3507.5,210,59.91463525,30.4910359,5612
2311.1,19021,976,59.9415219,30.49075349,5613
1662.12,19546,928,59.94844478,30.49064147,5614
2203.53,14165,723,59.93617876,30.4918985,5615
923.025,8533.6,371,59.95355264,30.4910444,5616
5361.34,36270.6,2144,59.92352715,30.49209342,5617
2412.26,7650.9,391,59.93981874,30.49193055,5618
1620.17,11341.2,505,59.89890175,30.49128036,5619
1442.24,9864,578,59.91934259,30.49177077,5620
1979.47,16627.5,768,59.95696469,30.49163021,5621
2387.27,14634.7,394,59.8413517,30.4918977,5622
1578.33,9799.46,547,59.91542265,30.49146941,5623
1246.91,8728.36,382,59.89953968,30.49172646,5624
2734.87,22165.8,1275,59.91057166,30.49211874,5625
1502.94,9468.5,418,59.9493157,30.49200395,5626
1046.2,6693.03,349,59.94292405,30.49146359,5627
816.776,5636.9,259,59.95559646,30.49145816,5628
1435.71,9612.8,424,59.94360826,30.4914435,5629
2737.68,11240.6,582,59.93796465,30.49234259,5630
846.447,5872.1,242,59.95497861,30.49150111,5631
905.562,5412.4,238,59.9649734,30.4915915,5632
1800.23,19646.5,872,59.94731431,30.49143729,5633
877.318,7975,250,59.84003867,30.49163812,5634
1519.72,12765.7,595,59.95810145,30.49182931,5635
941.783,6108.7,301,59.9423296,30.4920048,5636
976.8,6153.84,301,59.95620744,30.49202204,5637
2333.2,28262.1,1425,59.94452764,30.49194211,5638
1067.15,9963.7,475,59.9530239,30.49235249,5639
1564.57,9870.6,414,59.9512227,30.49268079,5640
2017.03,13576,766,59.9176552,30.49319249,5641
1221.57,10844.2,355,59.8382468,30.4922563,5642
74.8195,52.3737,4,59.96458295,30.49198744,5643
2949.27,20126.4,581,59.83725366,30.49360432,5644
606.511,4648.7,279,59.91611422,30.49231479,5645
2467.42,15457,675,59.8974875,30.49280098,5646
1753.99,19447.9,843,59.94618108,30.49225825,5647
1256.02,7018.7,320,59.96402901,30.49258342,5648
49.703,34.7921,4,59.96468695,30.4922049,5649
1626.7,11109.1,536,59.90042921,30.49267517,5650
901.163,8133.6,238,59.84005163,30.4926206,5651
1386.37,10153.6,525,59.94342548,30.49258467,5652
1777.38,11668,655,59.91685416,30.49367734,5653
569.025,398.317,33,59.92001153,30.4926149,5654
53.2111,37.2478,1,59.96540265,30.49248685,5655
459.295,2505.2,108,59.96482949,30.49268581,5656
1526.15,9912.2,424,59.95499351,30.49324272,5657
2029.34,20795.7,644,59.84254137,30.49360725,5658
1356.58,7911,366,59.94276639,30.49355139,5659
1545.41,9787.8,609,59.91543874,30.49325665,5660
977.305,6157.02,291,59.9562218,30.49337026,5661
848.383,7428.4,231,59.8395851,30.49308275,5662
2138.3,14141.7,433,59.83879456,30.49403331,5663
4831.33,17219.1,884,59.94472772,30.49492604,5664
2597.34,17289,797,59.90123256,30.49446102,5665
3436.21,20653.5,911,59.9459306,30.49485604,5666
1486.05,13946,586,59.89936952,30.49365614,5667
846.527,5654.1,259,59.95185151,30.49335221,5668
2200.12,14120.9,633,59.94821105,30.49319295,5669
1794.55,11305.6,471,59.94928401,30.49429884,5670
2159.91,13465.4,789,59.91888679,30.49381626,5671
512.606,5617.4,307,59.91115015,30.49334511,5672
1249.52,7896.65,370,59.9473618,30.49428645,5673
49.9062,34.9344,3,59.96556719,30.49326937,5674
2048.39,12904.8,721,59.92080848,30.49404482,5675
687.228,6638,274,59.95302625,30.4937344,5676
1851.34,6963.01,415,59.91200085,30.49445197,5677
582.354,407.6478,16,59.92164388,30.49374578,5678
584.26,5487,287,59.9365353,30.4935313,5679
505.248,353.6736,14,59.93985577,30.49358037,5680
516.433,5784.05,248,59.89977606,30.49372022,5681
1122.63,11565.4,694,59.91442257,30.49418124,5682
1095.9,7852.2,305,59.95436131,30.49442479,5683
1495.49,9751.6,528,59.92268269,30.4941596,5684
1507.34,9496.23,431,59.95045111,30.49424107,5685
911.594,5743.04,265,59.94215665,30.49431665,5686
615.028,5670.9,321,59.9104993,30.49393526,5687
810.569,5675.87,277,59.93980718,30.49386041,5688
1622.82,7040.6,373,59.89697029,30.49460581,5689
894.659,7315.4,363,59.93736335,30.4944906,5690
3682.27,9086.1,447,59.93892195,30.49535027,5691
846.529,5671,274,59.95174081,30.49431001,5692
1512.67,9529.85,462,59.95556438,30.49444349,5693
1404.1,8845.85,447,59.93602248,30.49465871,5694
72.9182,51.0428,2,59.96446034,30.4941705,5695
1546.86,9872.3,569,59.92411778,30.49466664,5696
622.848,4359.93,228,59.89753585,30.4945804,5697
2296.86,14595.9,436,59.84040315,30.49528146,5698
39.8253,27.87771,1,59.83983095,30.49427915,5699
1638.16,11579.9,685,59.91516016,30.49555049,5700
468.653,3290.1,126,59.96472031,30.49458358,5701
473.367,4631.03,259,59.9137704,30.49473095,5702
1598.92,11565.8,669,59.91053441,30.49571837,5703
622.814,4685.4,192,59.89934905,30.4949573,5704
4079.04,28484.9,1333,59.95223827,30.49704491,5705
1538.63,1077.04,66,59.92291136,30.49516027,5706
1192.87,7866.3,386,59.95322479,30.4954961,5707
1990.12,14114,701,59.94353982,30.49499973,5708
1198.96,7553.43,396,59.94159912,30.49493275,5709
913.909,5757.62,279,59.94261711,30.49552558,5710
2202.61,5760,258,59.9513118,30.4959495,5711
842.645,8847.77,437,59.9406384,30.49532217,5712
2661.3,20510.5,620,59.84178215,30.49610088,5713
498.616,5728.3,240,59.94977449,30.49524098,5714
2263.42,15628.2,868,59.91649382,30.49599447,5715
1312.43,918.701,37,59.92109614,30.49552444,5716
1893.09,11567.3,647,59.91431676,30.49637459,5717
2094.06,15734.8,736,59.89832584,30.49536953,5718
432.954,4571.3,236,59.9132818,30.4954216,5719
1154.84,10312.1,508,59.9375353,30.4959712,5720
562.476,3543.6,214,59.9218827,30.49571135,5721
1710.89,16789.7,729,59.9540943,30.49607661,5722
2257.67,15809.9,760,59.9001021,30.49578415,5723
2445.94,20545.9,900,59.94811265,30.4956767,5724
3148.38,24439.1,1358,59.91861934,30.49639324,5725
1767.16,12177.3,378,59.83877664,30.49640812,5726
498.507,5837.1,261,59.94961391,30.49588748,5727
815.84,5139.79,324,59.9206068,30.49626646,5728
3786.64,2650.648,106,59.91926496,30.49760114,5729
1216.28,7662.58,413,59.93648947,30.49618105,5730
842.606,5933.3,331,59.94033821,30.49631402,5731
2037.57,11727.5,675,59.91164919,30.49670075,5732
890.256,5608.61,320,59.9415265,30.49625255,5733
528.147,4647.4,146,59.86252758,30.49631663,5734
2771.03,14207.8,731,59.94083311,30.4975186,5735
39.1804,27.42628,1,59.94257276,30.49624178,5736
1740.04,19699.2,931,59.94422117,30.49726897,5737
2312.12,14146,754,59.93573801,30.49764705,5738
1230.36,7751.28,387,59.94278571,30.4970758,5739
605.937,5659.2,328,59.92236875,30.4965865,5740
498.547,5709.7,231,59.94944892,30.49650197,5741
1414.66,10923.1,328,59.84055621,30.49685752,5742
765.656,4823.63,234,59.93714465,30.4969713,5743
920.923,5801.81,287,59.94205463,30.49701308,5744
432.612,4646.94,277,59.91289265,30.4967521,5745
1552.51,9755.6,591,59.92468076,30.49707923,5746
549.611,3462.55,196,59.92088335,30.49706288,5747
1231.95,10445.7,527,59.93822,30.4969011,5748
798.18,7642.1,437,59.91504551,30.49722553,5749
574.626,5592.2,334,59.92544298,30.49722882,5750
2037.31,14399.1,413,59.83957949,30.49806798,5751
1235.26,7993.6,357,59.94719662,30.49711052,5752
1844,19558,905,59.94648905,30.49811323,5753
1291.51,7888,340,59.9496147,30.49790135,5754
2019.17,13580.4,668,59.94793249,30.49856869,5755
2082.57,6850.1,236,59.86198706,30.49772476,5756
2553.17,18718.2,846,59.95067847,30.49822417,5757
473.672,331.5704,13,59.92059911,30.49772009,5758
1256.91,879.834,29,59.86076275,30.49790704,5759
611.316,5655.9,367,59.9229422,30.4978403,5760
1816.28,14589.6,451,59.8383876,30.49864846,5761
1795.9,11543.1,675,59.9259873,30.49894381,5762
814.497,5131.33,284,59.9372611,30.4983611,5763
490.289,3010.4,179,59.91102067,30.49799177,5764
1445.29,9809.6,551,59.91397576,30.49834226,5765
574.852,5676.9,328,59.92493995,30.49803165,5766
43.7122,30.59854,1,59.94302229,30.49789242,5767
1196.36,7537.08,387,59.94348976,30.4980567,5768
1518.65,10200,309,59.8411,30.49879891,5769
1660.97,9815,583,59.9240208,30.4990263,5770
946.338,5961.93,287,59.94249826,30.49858457,5771
1407.17,9781.6,584,59.92075236,30.49930519,5772
1068.49,5892.6,350,59.91227589,30.49832018,5773
1940.26,11780.3,615,59.93933476,30.49894828,5774
1008.32,6352.43,362,59.91301897,30.49853838,5775
1538.65,9821.7,563,59.92265958,30.49940316,5776
1650.51,1155.36,67,59.91113959,30.49892208,5777
993.18,5461.8,291,59.91982594,30.49872463,5778
2051.96,11873.2,631,59.94008799,30.49926545,5779
1542.89,9796.5,602,59.92453432,30.49957877,5780
625.578,875.809,30,59.8627194,30.49880345,5781
611.276,1711.57,114,59.91176676,30.49903686,5782
1131.95,7131.25,337,59.9413318,30.4997508,5783
2533.6,8803.37,270,59.86036515,30.49945101,5784
1043.43,4238.2,128,59.83923844,30.49964046,5785
652.535,1484.8,47,59.8625899,30.49955932,5786
2273.76,16984.7,737,59.9459029,30.50014322,5787
2792.8,23367.3,1202,59.94224906,30.50058988,5788
3002.11,12912,661,59.94467233,30.50022611,5789
1486.75,7422.4,369,59.93584659,30.49976633,5790
1155.28,4588.3,135,59.8614917,30.50028043,5791
1027.09,6470.65,350,59.91946781,30.4999879,5792
1946.27,16841.5,828,59.9376144,30.49996255,5793
1885.93,14162.6,677,59.94696993,30.50050161,5794
1125.65,9455.46,501,59.93649283,30.49998969,5795
1411.4,11129.2,337,59.83761972,30.49991438,5796
1931.68,14256.4,443,59.84006679,30.49991355,5797
1052.11,5876.8,334,59.9201839,30.50025968,5798
625.454,875.636,31,59.8628739,30.50013265,5799
1403.44,7897.7,398,59.9480261,30.50082529,5800
1404.5,5404.3,165,59.8611397,30.50121333,5801
1205.04,6209.6,381,59.92623614,30.50100122,5802
1574.48,11555.8,534,59.94941364,30.50092585,5803
1735.21,16898.7,796,59.93872225,30.50070475,5804
1708.91,11470.6,693,59.92184019,30.50074258,5805
2748.55,17315.9,925,59.94054899,30.50123874,5806
1466.02,5419,161,59.85981294,30.50183769,5807
556.637,5677,325,59.92405088,30.50096403,5808
2030.25,14002.8,815,59.92520808,30.50144837,5809
697.966,7362.5,332,59.9487088,30.50149186,5810
696.101,5656.5,148,59.84022035,30.50161393,5811
1385.38,11103.6,515,59.9432047,30.50154985,5812
2006.32,16257.5,525,59.83942822,30.50142139,5813
325.908,2253.6,74,59.83867624,30.50148869,5814
1372.14,11123,618,59.94415125,30.501634,5815
1767.82,16244.4,476,59.83547837,30.50159026,5816
633.29,4369.4,140,59.83625272,30.50167276,5817
462.503,2266.3,63,59.83476052,30.50165037,5818
2939.78,25612.7,765,59.83816761,30.50340879,5819
2364.48,17900.5,873,59.947624,30.50282182,5820
2471.62,16334.3,749,59.94629948,30.50305208,5821
1333.35,14567.9,415,59.83678026,30.50233378,5822
1376.19,15413.4,449,59.83441916,30.50260884,5823
1131.43,10881.6,326,59.8399842,30.50282605,5824
35.2624,567.725,25,59.8629557,30.502422,5825
2023.96,14076.8,489,59.8606833,30.50333001,5826
928.617,650.0319,26,59.8349425,30.50347265,5827
2190.13,1533.091,61,59.86323393,30.50359989,5828
2139.06,14203.5,416,59.8364196,30.5043536,5829
892.581,2740.2,64,59.84003894,30.5038206,5830
1010.19,11314.2,345,59.83448685,30.50377988,5831
2353.11,14015.3,482,59.86045846,30.50465056,5832
2696.44,23220,695,59.8616541,30.50512215,5833
719.008,503.3056,20,59.84010983,30.50432903,5834
1474.74,28459.6,962,59.86350984,30.50468561,5835
532.145,5458.5,141,59.83463139,30.50480697,5836
1281.65,20634.5,688,59.86302717,30.50503852,5837
1196.06,10944.6,318,59.83987214,30.50542217,5838
693.03,7333.8,258,59.85946375,30.50510395,5839
1353.33,9132.2,266,59.83499826,30.50550369,5840
2622.59,42223.7,1404,59.86333713,30.5058344,5841
2281.43,14124.5,442,59.83814911,30.50644111,5842
2194.83,14123,474,59.86060045,30.50574791,5843
865.394,7240.6,200,59.83922195,30.5059822,5844
1394.34,9348.3,261,59.83582823,30.5061051,5845
423.983,3067.6,107,59.83955413,30.50641519,5846
693.197,7340.5,238,59.85967123,30.50644849,5847
2006.16,15657.3,530,59.86073884,30.50681256,5848
556.958,6302.4,192,59.83868536,30.50672907,5849
871.426,7252.9,216,59.83961272,30.50727455,5850
1186.31,12280.9,371,59.8368037,30.50752348,5851
138.258,96.7806,4,59.8337798,30.5074792,5852
557.028,6337.9,195,59.83912526,30.50762686,5853
629.033,440.3231,18,59.8328834,30.50799578,5854
380.846,3104.8,87,59.83969264,30.50807793,5855
626.896,5265.92,165,59.83320329,30.50834832,5856
761.935,5333.54,171,59.8326398,30.50848671,5857
556.887,6330,190,59.83887052,30.50849815,5858
1661.97,14510.3,468,59.8393052,30.50918886,5859
2545.57,21382.8,634,59.83790372,30.50915871,5860
1362.27,17910.5,521,59.83371101,30.50902558,5861
1725.87,21136.4,646,59.86453906,30.50971379,5862
1686.01,31865.5,957,59.8321643,30.50988711,5863
617.448,4497.6,112,59.83421345,30.50969815,5864
459.914,321.9398,13,59.83599013,30.50993105,5865
713.593,3950.2,119,59.83448668,30.51017393,5866
2000.45,18780.8,583,59.83563827,30.51097272,5867
3219.56,23997.7,733,59.83691755,30.51110258,5868
440.226,5462.9,166,59.8388654,30.51026679,5869
1725.82,19639.9,680,59.86473196,30.51105839,5870
1341.42,11889.4,367,59.8316244,30.51160454,5871
1967.36,1377.15,43,59.86381972,30.5117781,5872
2142.9,14106.1,435,59.83408821,30.51230852,5873
981.875,12709.2,374,59.86324225,30.51167421,5874
1616.87,16655.5,589,59.86486058,30.51223967,5875
297.503,208.2521,8,59.83534403,30.51186921,5876
1145.77,13071.4,390,59.86257318,30.5123404,5877
1635.4,16729.1,489,59.8330554,30.51274871,5878
751.707,5397.9,165,59.83792811,30.51261067,5879
1184.5,21202.4,745,59.86347553,30.51271188,5880
2027.7,15756.2,489,59.835257,30.51351276,5881
634.278,7103.92,189,59.83142468,30.51288008,5882
1131.68,14695.9,437,59.8376986,30.5137095,5883
1039.95,12894,376,59.86262973,30.51352676,5884
1878.74,3945.35,132,59.86439375,30.51405343,5885
737.396,5444.5,165,59.83151659,30.51382632,5886
2674.67,15234.2,475,59.86299286,30.5142486,5887
2248.63,23631.2,746,59.8637807,30.51475448,5888
1472.59,10937.1,314,59.83606435,30.51454424,5889
2010.62,16828.8,531,59.83231209,30.51502896,5890
503.591,3073.6,77,59.83741399,30.51468783,5891
2143.12,14202.5,423,59.8311691,30.51533487,5892
847.832,7255.49,239,59.8370144,30.5149571,5893
683.758,3061.1,107,59.83655548,30.51517535,5894
1615.54,10930.8,324,59.83476705,30.51578591,5895
1834.79,14662.9,428,59.83006911,30.51648337,5896
1646.81,14559.5,411,59.83615705,30.51645085,5897
2655.43,14203.4,405,59.83253221,30.51715497,5898
818.568,3089.7,106,59.83443946,30.51684073,5899
626.885,7287.9,225,59.83402215,30.5170104,5900
1210.12,10909.2,347,59.83491395,30.51747985,5901
603.38,3143.2,97,59.8336477,30.51721302,5902
2202.21,15790.2,462,59.83298565,30.51868911,5903
521.658,3143,95,59.83539026,30.51798222,5904
1294.57,10318.3,280,59.83004397,30.51849097,5905
1326.98,9024.1,273,59.83469168,30.51885537,5906
890.714,7533.6,209,59.8307744,30.5187719,5907
890.589,7866.7,263,59.8312617,30.51884437,5908
863.824,7864.7,245,59.83178404,30.51891904,5909
1384.39,9016.5,281,59.83396146,30.51907706,5910
700.303,6745.7,207,59.83333844,30.51952014,5911
323.5,452.899,12,59.8348805,30.52150187,5912
885.536,3931.2,113,59.83410505,30.5228748,5913
258.942,543.778,20,59.83269355,30.52762915,5914
156.355,218.896,9,59.83257205,30.5282569,5915
152.034,212.848,2,59.83248092,30.52851071,5916
135.382,189.535,7,59.8324008,30.5288258,5917
125.298,175.417,4,59.83147695,30.52925055,5918
115.697,161.976,5,59.83217145,30.52960155,5919
143.866,100.7062,4,59.83176733,30.5307659,5920
181.441,127.0087,5,59.83171495,30.53129442,5921
164.449,115.1143,5,59.83165947,30.5315816,5922
145.019,101.5133,4,59.83135744,30.53244559,5923
56.7398,39.71786,2,59.83163905,30.54328845,5924
25.7384,18.01688,1,59.831986,30.54336465,5925
36.093,25.2651,1,59.83233755,30.54358385,5926
171.992,120.3944,5,59.83166833,30.54414915,5927
198.657,139.0599,6,59.83149459,30.54417658,5928
163.879,114.7153,5,59.83250349,30.54455538,5929
3235.41,43754,1360,59.83123561,30.54525812,5930
66.9179,46.84253,2,59.83211035,30.5453733,5931
1266.2,886.342,29,59.83183555,30.54656772,5932
50.766,35.5362,1,59.83238883,30.54726007,5933
118.614,83.0298,4,59.83262904,30.54785783,5934
69.4612,48.62284,2,59.83294635,30.5480115,5935
18.8556,13.19892,1,59.83254895,30.548239,5936
438.264,283.4,6,59.83296383,30.54925382,5937
29.697,20.7879,1,59.83282911,30.54913554,5938
324.441,227.1087,9,59.83301236,30.55059182,5939
48.2419,33.76933,1,59.83327757,30.5523658,5940
44.1606,30.91242,1,59.82939228,30.55525452,5941
32.578,22.8046,1,59.828277,30.5559299,5942
590.564,413.395,13,59.83456647,30.55695595,5943
88.506,61.9542,4,59.8283505,30.556807,5944
581.547,407.083,7,59.83304281,30.5573978,5945
59.2846,41.4992,2,59.8300859,30.5571743,5946
36.5346,306.89,9,59.95780013,30.47719677,5947
1034.22,3509.71,111,59.83597299,30.21818493,5948
2675.05,16704.2,704,59.83658041,30.21746741,5949
323.61,1965.5,45,59.93497426,30.24424289,5950
2041,30108.1,1742,60.03477646,30.37411327,5951
1702.7,12944,340,59.8405314,30.31482548,5952
1291.09,22354.4,1202,59.84319946,30.16747198,5953
1495.94,10581.5,174,59.86741686,30.15667377,5954
742.994,3700.8,69,59.85228653,30.14055481,5955
702.979,10260.2,161,59.86063781,30.19126671,5956
3046.33,41941.9,737,59.86078061,30.19707607,5957
987.856,13885.9,457,60.02091599,30.27738926,5958
386.791,3249.05,136,59.99908507,30.29376896,5959
4263.94,31705,864,59.99832585,30.21778839,5960
3750.29,11628.2,78,60.03094351,30.13895934,5961
3046.37,13468.7,100,60.0307354,30.13801821,5962
334.64,3699,110,60.02758198,30.25191819,5963
190.779,2136.72,16,60.02933072,30.13845736,5964
4023.66,8039.9,49,60.02878917,30.13970247,5965
3435.54,10342.9,66,60.03168806,30.1402192,5966
6488.03,45416.2,681,59.8987126,30.31107822,5967
9302.87,156288,4302,59.98489234,30.39338133,5968
1172.84,820.988,33,59.86673572,30.15946218,5969
4550.05,3185.035,127,59.82588101,30.55391932,5970
1329.17,21399.7,305,60.0088352,30.48303113,5971
819.396,12045.1,160,60.03617835,30.45444755,5972
28.2837,19.79859,1,59.8694594,30.16117145,5973
540.709,6055.94,121,59.90595177,30.31248328,5974
2299.51,12877.2,200,59.90704198,30.31508495,5975
7286.07,127506,4616,59.84488181,30.39817277,5976
699.099,489.3693,20,59.99751443,30.3296755,5977
701.133,12269.8,192,60.01346214,30.48151071,5978
88.4976,61.9483,1,59.83087259,30.42707575,5979
31.1567,21.80969,1,59.8685826,30.1653164,5980
478.399,6362.71,261,60.00625483,30.28290787,5981
2954.07,6203.56,224,59.92523887,30.45711945,5982
2.42625,1.698375,204,59.90337965,30.31597022,5983
1787.94,27534.3,465,59.85895641,30.14571203,5984
1015.38,16347.6,346,59.82176245,30.3296914,5985
1817.71,29265.1,1499,59.95590213,30.44788421,5986
56.4658,39.52606,2,59.85111045,30.1429753,5987
776.145,9779.42,375,59.91498633,30.44301727,5988
1309.91,916.934,23,60.0029802,30.20116037,5989
1502.79,8415.65,381,59.84363819,30.30137831,5990
5707.32,79902.4,1557,59.94209383,30.18764539,5991
897.131,12559.8,146,60.0391647,30.21374096,5992
1199.05,3357.33,161,60.04098421,30.32162314,5993
30.7868,21.55076,1,59.86252659,30.18870832,5994
1243.59,20021.9,291,60.00836724,30.47905978,5995
1667.47,26846.3,1382,59.95795767,30.44784782,5996
545.522,6109.85,241,59.8329258,30.40509053,5997
1791.58,20065.7,296,59.90618782,30.3138898,5998
706.414,494.4898,20,59.8980979,30.4545494,5999
12223.5,222467,6731,59.82725981,30.55292545,6000
1.57342,5.50695,1,59.87270842,30.32433593,6001
1659.12,12775.2,184,59.96319955,30.26974645,6002
6068.03,97695.2,2162,59.82671282,30.33309804,6003
1700.81,11905.7,229,59.8599273,30.15234104,6004
1362.7,9538.89,263,59.86695295,30.41558192,6005
1649.19,10389.9,111,60.03791526,30.23290711,6006
3471.47,24300.3,289,60.02194838,30.28282023,6007
7944.31,133464,2275,59.86898001,30.15595238,6008
1513.09,23301.6,376,60.01003316,30.47826992,6009
2780.13,46706.2,1566,60.0266774,30.2540869,6010
43.2845,30.2992,1,59.85963057,30.19892053,6011
4130.71,69395.9,2447,60.03477013,30.21478674,6012
2915.1,10202.9,161,59.85511566,30.14876491,6013
5808.94,73192.6,1419,59.93611795,30.20043804,6014
211.151,147.8057,6,59.8383623,30.39906097,6015
545.902,3057.05,88,59.98830456,30.3348889,6016
775.847,543.0929,22,59.89953604,30.45675259,6017
2487.54,41790.7,1291,59.82864249,30.36488434,6018
6902.79,4831.953,193,59.86182058,30.41644956,6019
30.9849,368.721,19,59.8755329,30.40430654,6020
456.853,7994.93,90,60.0375233,30.21458355,6021
751.239,13146.7,155,60.03108105,30.23036422,6022
649.704,12279.4,397,59.83141294,30.53590962,6023
19.3375,13.53625,1,59.84496619,30.39765816,6024
5017.46,45658.9,1347,59.9821119,30.35518442,6025
43.6023,30.52161,1,59.85925075,30.41094265,6026
2056.36,28789.1,355,60.03630675,30.22802305,6027
1588.67,17793.1,537,59.95816543,30.23477895,6028
2396.52,38583.9,2032,59.95672174,30.44991583,6029
1737.89,30413,919,59.8281978,30.554349,6030
1216.07,11066.3,337,59.98199425,30.33873565,6031
34.6431,24.2502,3,59.85075564,30.21584872,6032
2719.68,17134,798,59.94068247,30.49280154,6033
665.776,932.087,49,59.83545984,30.40833813,6034
2582.34,34345.1,363,60.03582257,30.23501075,6035
2535.9,15976.2,465,59.98525632,30.23778913,6036
8596.67,150442,7052,60.0323924,30.42912584,6037
2175.52,18274.4,842,59.84235471,30.30249455,6038
657.829,460.4803,18,59.8970925,30.45639035,6039
1139.44,11964.1,345,59.83152977,30.54149668,6040
2325.73,19536.2,609,59.98451631,30.35391616,6041
1984.72,16671.7,569,60.0328961,30.19704104,6042
60.8339,42.58373,2,59.84033644,30.35467678,6043
15.0473,10.53311,107,59.8385559,30.3322597,6044
1366.85,12438.3,348,60.00574231,30.20778654,6045
2071.42,31899.8,525,59.86050691,30.14572629,6046
2626.45,44124.3,1497,60.03534947,30.21661001,6047
2331.47,26112.5,766,59.98667112,30.33529965,6048
185.829,2471.53,47,59.90469512,30.31356876,6049
4713.43,46191.6,711,59.89785161,30.30756586,6050
37.0907,25.96349,1,60.03921199,30.22003531,6051
1295.53,2720.61,80,59.99942039,30.21812461,6052
381.204,6671.07,76,60.03959247,30.22038484,6053
55.6777,38.97439,2,59.85024105,30.1366377,6054
449.067,7858.68,95,60.03702057,30.21813367,6055
1022.27,5009.12,164,59.98769214,30.33449627,6056
28.3629,19.854,1,59.85912425,30.18273697,6057
1583.69,5542.91,238,60.04001757,30.32077267,6058
201.084,281.517,14,59.9037821,30.28995567,6059
4062.18,34122.3,1187,60.03349806,30.20247661,6060
3016.77,38011.2,741,59.93284852,30.20718527,6061
514.942,360.459,6,59.83105548,30.42290729,6062
2.48887,1.742209,0,59.90520027,30.31382542,6063
136.454,95.5178,4,59.90256775,30.31056045,6064
1338.81,25303.5,749,59.83140018,30.53730891,6065
1662.07,11634.5,375,59.88304858,30.43203904,6066
1351.06,20806.3,316,60.01036774,30.4812103,6067
2507.17,24570.3,601,59.90488407,30.32308244,6068
155.176,108.6232,4,59.85837252,30.15114031,6069
2286.61,20808.1,708,60.03139325,30.20263301,6070
27.9603,19.57221,1,59.86763135,30.16439715,6071
2519.68,44094.5,484,60.04083255,30.21644015,6072
897.841,5027.91,162,59.98811137,30.3343104,6073
5739.99,92413.8,981,60.03280891,30.22820624,6074
1818.76,12731.3,623,59.93670099,30.49487097,6075
1132.41,19817.1,229,60.05925182,30.27719078,6076
